"env","soc","silt","sand","phh2o","nit","clay","bdod","alt","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE"
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,23,83,2016-03-23,26.22,29.92,22.49,0.06,0.05,88.06,23.94,414.91,21.24,119,6.91902362766191,11.9745850304051,36.7595487069831,0.500578918706261,0.200959290717741,9.76941202507187,-9.70941202507187,18.205,0.627758620689655,7.43
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,24,84,2016-03-24,25.85,28.85,23.7,1.1,0.01,91,24.17,414.62,15.88,120,5.18376121915048,11.9633097971025,36.6485552760705,0.43633160047903,0.201683845764376,7.30682515555693,-6.20682515555693,18.275,0.630172413793103,5.15
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,25,85,2016-03-25,25.9,28.69,23.26,5.7,0.07,89.19,23.91,417.56,14.88,121,4.86770557543251,11.9520417326738,36.5359774181462,0.426348153296124,0.198594013280722,6.83553614134184,-1.13553614134184,17.975,0.619827586206897,5.43
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,26,86,2016-03-26,25.11,27.22,23.23,1.03,0.22,89.19,23.14,415.82,16.72,122,5.4815949061306,11.9407830512928,36.4218618917511,0.396859369895044,0.191043274695252,7.64862306144353,-6.61862306144353,17.225,0.593965517241379,3.99
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,27,87,2016-03-27,26.06,30.26,22.05,0.26,0.16,84.56,23.08,416.09,19.37,123,6.36460843045374,11.9295359752749,36.3062573866151,0.656294641670112,0.200443093581779,8.90688393824553,-8.64688393824553,18.025,0.626034482758621,8.21
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,28,88,2016-03-28,26.53,30.05,22.64,1.49,0.1,84.88,23.62,417.79,22.03,124,7.25520609046178,11.9183027369556,36.189214478733,0.585493967056802,0.20241059780239,10.1404305713919,-8.65043057139188,18.32,0.632586206896552,7.41
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,29,89,2016-03-29,25.8,28.74,23.72,0.44,0.07,91.25,24.21,415.15,11.73,125,3.87211178250296,11.9070855805449,36.0707855829276,0.418259500465088,0.201217808502424,5.39598429902821,-4.95598429902821,18.23,0.628620689655172,5.02
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,30,90,2016-03-30,26.15,29.96,22.73,0.28,0.05,88,23.86,404.17,23.07,126,7.63366575459012,11.8958867639542,35.9510249029969,0.539658793718938,0.20241059780239,10.6191435897417,-10.3391435897417,18.345,0.632586206896552,7.23
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,3,31,91,2016-03-31,26.6,31.1,22.98,0.06,0.01,85.06,23.64,401.73,23.94,127,7.94083212996524,11.8847085605909,35.8299883795419,0.742066666218449,0.209746540320546,11.0600724657694,-11.0000724657694,18.49,0.656551724137931,8.12
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,4,1,92,2016-04-01,26.73,31.5,22.23,0.35,0.07,83.5,23.51,408.52,22.86,128,7.60141851396197,11.8735532611164,35.70773363558,0.754345799799535,0.207878626213479,10.5515151235156,-10.2015151235156,18.115,0.65051724137931,9.27
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,4,2,93,2016-04-02,26.87,31.28,22.57,0.23,0.14,82.88,23.49,401.62,22.11,129,7.37061090368239,11.8624231751621,35.5843199200487,0.757137917374725,0.208517471381953,10.2085314222931,-9.97853142229312,18.285,0.652586206896552,8.71
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,4,3,94,2016-04-03,26.54,31.05,23.56,2.09,0.16,83.88,23.27,409.59,20.69,130,6.91497888414394,11.8513206330004,35.4598080493105,0.850031803566651,0.212601953714866,9.57162630848145,-7.48162630848145,18.78,0.665689655172414,7.49
"E41",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,4,4,95,2016-04-04,25.63,29.87,22.23,3.5,0.03,87,23.08,404.74,20.63,131,6.91295964817141,11.8402479871642,35.3342603467689,0.623295507731243,0.1993627109248,9.4808462332199,-5.9808462332199,18.05,0.622413793103448,7.64
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,23,328,2016-11-23,24.92,27.43,22.1,10.65,0.08,91.81,23.48,423.73,17.91,1,5.6739913629919,12.6170980487823,39.8259728641066,0.266131097115391,0.186532912367829,8.17122909609467,2.47877090390533,16.765,0.578103448275862,5.33
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,24,329,2016-11-24,25.1,28.94,22.21,0.55,0.02,90.56,23.36,429.75,16.89,2,5.35205251507191,12.6227282760406,39.8347886127684,0.463675256964184,0.194536294977278,7.74170194181225,-7.19170194181225,17.575,0.606034482758621,6.73
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,25,330,2016-11-25,26.05,29.67,21.75,0.33,0.03,84.31,23.03,436.22,20.21,3,6.40550624534943,12.6281687039796,39.8431099326022,0.569102065446057,0.195897897065361,9.27044138545192,-8.94044138545192,17.71,0.610689655172414,7.92
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,26,331,2016-11-26,26.53,30.05,22.95,2.86,0.09,82.62,23.21,422.52,25.34,4,8.03319878309187,12.6334164251655,39.8509710586896,0.682757688212414,0.204027679181657,11.6737058843924,-8.81370588439235,18.475,0.637931034482759,7.1
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,27,332,2016-11-27,26.27,30.15,22.82,0.71,0.08,83.94,23.15,431.39,21.1,5,6.69047558655905,12.6384686030316,39.8584052918004,0.694301312735742,0.203870713933518,9.71963289424401,-9.00963289424401,18.41,0.637413793103448,7.33
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,28,333,2016-11-28,26.48,31.28,22.03,0,0.11,77.62,21.96,403.12,25.6,6,8.11903782507037,12.6433224766171,39.8654449424974,0.9692136856552,0.205655615733715,11.8031881662351,-11.8031881662351,18.015,0.643275862068966,9.25
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,29,334,2016-11-29,26.29,30.94,22.08,2.07,0.01,77.88,21.87,416.15,24.94,7,7.91130482920278,12.6479753652658,39.8721212770557,0.943975162977106,0.204132379155638,11.4900448345079,-9.42004483450788,18.04,0.638275862068965,8.86
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,11,30,335,2016-11-30,25.73,31.05,21.54,7.24,0.05,80.25,21.69,430.48,21.37,8,6.78015863683225,12.6524246732678,39.878464465259,0.943634286889576,0.201891264790796,9.83398561858013,-2.59398561858013,17.77,0.630862068965517,9.51
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,1,336,2016-12-01,25.68,30.31,21.97,6.55,0.13,84.62,22.63,411.57,17.88,9,5.67391347322146,12.6566678944284,39.8845035301345,0.73189886641116,0.200288452209728,8.22106917125892,-1.67106917125892,17.985,0.62551724137931,8.34
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,2,337,2016-12-02,26.62,31.05,22.45,2.42,0.04,81.06,22.79,421.85,20.77,10,6.59215437094761,12.6607026165487,39.8902662996826,0.83738256672901,0.206658773526713,9.58105498650365,-7.16105498650365,18.225,0.646551724137931,8.6
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,3,338,2016-12-03,27.05,31.73,22.61,4.6,0.1,74.38,21.7,429.05,21.67,11,6.87893040848301,12.6645265258029,39.8957793606566,1.11727011649996,0.211143252716639,10.0180668387142,-5.41806683871418,18.305,0.661034482758621,9.12
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,4,339,2016-12-04,25.82,30.34,21.87,2.37,0.03,83.44,22.55,427.55,18.01,12,5.71797112521959,12.6681374109945,39.9010680144435,0.740887913215951,0.199928012762283,8.27926578175621,-5.90926578175621,17.935,0.624310344827586,8.47
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,5,340,2016-12-05,25.26,29.08,22.25,2.17,0.02,84.56,22.26,433.79,20.01,13,6.35384117657133,12.6715331676776,39.9061562350939,0.668217329171155,0.195443141041887,9.17640035728344,-7.00640035728344,17.665,0.609137931034483,6.83
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,6,341,2016-12-06,26.12,30.67,21.89,0.6,0.13,78.31,21.62,431.62,20.96,14,6.65634827148201,12.6747118021273,39.9110666295471,0.934225543061249,0.201735683702481,9.64453309319461,-9.04453309319461,17.945,0.630344827586207,8.78
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,7,342,2016-12-07,26.9,31.94,22.52,3.81,0.09,75.12,21.69,410.45,19.48,15,6.18704656652972,12.6776714351447,39.915820400094,1.13936674233265,0.211790521924862,9.00840021187864,-5.19840021187864,18.26,0.663103448275862,9.42
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,8,343,2016-12-08,26.65,31.37,23.12,4.06,0.09,79.62,22.48,419.61,19.56,16,6.21307887131944,12.6804103056805,39.9204373091175,0.986683367443628,0.211952599636974,9.04609051353196,-4.98609051353196,18.56,0.663620689655172,8.25
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,9,344,2016-12-09,23.97,25.23,22.48,9.94,0.12,95.62,23.23,425.3,19.57,17,6.21678840442487,12.6829267742657,39.9249356461475,0.118095288533744,0.177874166459758,8.87994826885286,1.06005173114714,15.855,0.546724137931034,2.75
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,10,345,2016-12-10,25.69,29.86,21.83,30.4,0.14,85.44,22.89,416.86,18.04,18,5.73115912669642,12.6852193262334,39.9293321972652,0.622065054442532,0.197267513653919,8.28124332830688,22.1187566716931,17.845,0.615344827586207,8.03
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,11,346,2016-12-11,24.87,28.04,22.4,12.11,0.07,91.25,23.25,427.77,20.37,19,6.47173694108377,12.6872865747209,39.9336422168892,0.396698974520734,0.190993759736578,9.31806236276354,2.79193763723646,17.22,0.593793103448276,5.64
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,12,347,2016-12-12,25.05,28.84,22.05,17.79,0.1,89.25,23.03,423.16,24.05,20,7.64120467224024,12.689127263439,39.937879401971,0.495838348150417,0.193232662621926,11.0155053222686,6.77449467773139,17.445,0.601551724137931,6.79
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,13,348,2016-12-13,24.59,26.9,22.85,6.62,0.12,94.31,23.59,422.95,14.77,21,4.69285392801408,12.6907402691977,39.9420558686284,0.252985093335958,0.187603230102222,6.74296909400107,-0.122969094001072,16.875,0.581896551724138,4.05
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,14,349,2016-12-14,23.72,25.35,22.17,16.3,0.17,95.69,23.01,410.43,15.75,22,5.00425702408926,12.6921246041783,39.9461821312404,0.141794903216493,0.176990101511175,7.14242481020118,9.15757518979882,15.76,0.543448275862069,3.18
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,15,350,2016-12-15,24.48,28.61,21.58,15.34,0.17,91.56,22.91,415.44,11.93,23,3.79048338118875,12.6932794179421,39.9502670840251,0.452443637803766,0.189759393965305,5.45335645094224,9.88664354905776,17.095,0.58948275862069,7.03
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,16,351,2016-12-16,23.76,26.66,21.93,18.72,0.01,96.62,23.2,410.21,11.26,24,3.57750411567182,12.6942039991679,39.954317985121,0.220144475592273,0.18201750498242,5.12294472488316,13.5970552751168,16.295,0.561896551724138,4.73
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,17,352,2016-12-17,22.4,24.5,20.8,9.75,0,95.62,21.66,399.3,9.36,25,2.97370315873616,12.6948977771113,39.9583404431878,0.175993974492972,0.166932057912261,4.21470935174175,5.53529064825825,14.65,0.505172413793103,3.7
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,18,353,2016-12-18,23.42,27.14,20.4,8.63,0.08,91.81,21.94,402.95,14.26,26,4.53016128238349,12.6953603227787,39.9623384065421,0.36148023257911,0.177082986129325,6.46712857212007,2.16287142787993,15.77,0.543793103448276,6.74
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,19,354,2016-12-19,23.51,27.06,20.43,9.9,0.11,91.94,22.09,401.25,7.17,27,2.27760282385529,12.6955913498121,39.9663141548406,0.331099924430291,0.176850851624337,3.25120213400016,6.64879786599984,15.745,0.542931034482758,6.63
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,20,355,2016-12-20,23.92,27.52,21.01,6.81,0.02,89.94,22.08,398.98,21.24,28,6.74637319943606,12.6955907150813,39.9702682933206,0.42518387550858,0.181732443776538,9.66178720793772,-2.85178720793772,16.265,0.560862068965517,6.51
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,21,356,2016-12-21,22.64,24.75,21.11,19.99,0.06,96.5,22.06,403.26,13.89,29,4.41130853260841,12.6953584189797,39.9741997496056,0.158763775339139,0.169422550582437,6.26595009055409,13.7240499094459,14.93,0.514827586206897,3.64
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,22,357,2016-12-22,22.58,24.81,20.75,1.87,0.08,95.31,21.8,407.02,10.5,30,3.33423484628166,12.6948946054234,39.9781057730824,0.178708767153662,0.168084487205876,4.73206523653257,-2.86206523653257,14.78,0.509655172413793,4.06
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,23,358,2016-12-23,22.98,26.09,20.51,6.23,0.06,92.81,21.71,404.04,22.4,31,7.11195534598316,12.6941995615536,39.9819819368525,0.298680731817424,0.17276159444535,10.1288945208997,-3.89889452089974,15.3,0.527586206896552,5.58
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,24,359,2016-12-24,24.53,28.44,21.05,24.01,0.12,90.5,22.78,412.82,20.22,32,6.41872495824938,12.6932737171433,39.9858221422589,0.413971334430499,0.186338863005845,9.22405892804646,14.7859410719535,16.745,0.577413793103448,7.39
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,25,360,2016-12-25,24.98,28.88,22.15,9.14,0.17,89.44,23.02,415.34,19.98,33,6.34135856340844,12.6921176437108,39.9896186259873,0.510237196034314,0.193933701316742,9.15495138621927,-0.0149513862192681,17.515,0.603965517241379,6.73
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,26,361,2016-12-26,24.16,26.25,21.91,3.29,0.12,93.88,23.13,411.93,17.61,34,5.5880221229834,12.6907320533437,39.9933619697386,0.18883975217188,0.179982869209084,8.00159340483571,-4.71159340483571,16.08,0.55448275862069,4.34
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,27,362,2016-12-27,24.76,27.93,21.29,11.01,0.23,91.69,23.27,404.36,23.54,35,7.46809825524555,12.6891177972383,39.9970411124658,0.292446490927176,0.185033473664472,10.7300676635613,0.279932336438659,16.61,0.572758620689655,6.64
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,28,363,2016-12-28,25.24,27.87,22.87,1.18,0.17,88.5,23.13,404.43,24.81,36,7.8691562860954,12.6872758639609,40.0006433651678,0.437799465365289,0.19248391900358,11.3587866044563,-10.1787866044563,17.37,0.598965517241379,5
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,29,364,2016-12-29,24.47,27.87,22.18,1.11,0.08,92.25,23.08,416.09,20.11,37,6.37682570738811,12.6852073774372,40.00415442823,0.389172117723798,0.189071089220983,9.18883277731166,-8.07883277731166,17.025,0.587068965517241,5.69
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,30,365,2016-12-30,24.75,27.65,21.94,12.09,0.15,90.94,23.15,416.45,21.38,38,6.77773659333494,12.6829135946789,40.0075584112972,0.333889527884218,0.186824305650556,9.75608832888151,2.33391167111849,16.795,0.579137931034483,5.71
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2016,12,31,366,2016-12-31,25.12,28.62,21.61,1.03,0.13,88.69,23.02,399.44,24.22,39,7.675899962025,12.6803959032567,40.0108378556638,0.437287545382916,0.18995643969731,11.0725463149535,-10.0425463149535,17.115,0.590172413793103,7.01
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,1,1,2017-01-01,25.26,28.65,22.08,8.07,0.17,86.25,22.68,411.91,22.49,40,7.12762139330893,12.6803959032567,40.0108378556638,0.535573066380964,0.192434089757491,10.2963270099273,-2.22632700992726,17.365,0.598793103448276,6.57
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,2,2,2017-01-02,24.44,28.24,21.94,3.76,0.08,89,22.37,411.04,22.76,41,7.21106701789788,12.6776558185298,40.0139737591641,0.529510637690261,0.189710159443726,10.4035895568418,-6.64358955684183,17.09,0.589310344827586,6.3
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,3,3,2017-01-03,24.87,29.17,20.95,7.81,0.05,89.31,22.84,409.2,25.85,42,8.18755305553923,12.6746949806424,40.0169456035394,0.479908436001119,0.189414978226614,11.8139870496535,-4.00398704965351,17.06,0.588275862068966,8.22
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,4,4,2017-01-04,25.01,28.37,21.66,4.35,0.2,90.12,23.2,412.77,24.95,43,7.89996064664444,12.6715151513005,40.0197313842614,0.382266615668625,0.188972931876834,11.3997085873997,-7.04970858739972,17.015,0.586724137931035,6.71
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,5,5,2017-01-05,24.92,28.21,22.58,0.83,0.09,90.25,23.14,410.08,25.52,44,8.07775452663575,12.6681182103406,40.0223076427823,0.449295245794172,0.192733228255976,11.6855005157068,-10.8555005157068,17.395,0.599827586206897,5.63
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,6,6,2017-01-06,25.01,28.63,22.17,0.65,0.03,89.81,23.11,403.66,23.51,45,7.43897931266508,12.664506152105,40.0246495011854,0.467936674277301,0.192783122723991,10.7654344892361,-10.1154344892361,17.4,0.6,6.46
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,7,7,2017-01-07,25.33,29.48,22.81,1.01,0.02,90.19,23.55,402.73,27.59,46,8.72687289070262,12.6606810816352,40.0267306992016,0.543443606977597,0.20033998817377,12.6859877131575,-11.6759877131575,18.145,0.625689655172414,6.67
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,8,8,2017-01-08,24.64,27.62,22.15,18.06,0.1,91.88,23.19,419.95,10.12,47,3.19984945497508,12.6566452107016,40.0285236335587,0.340751854415784,0.187700787758277,4.62036681320236,13.4396331867976,16.885,0.582241379310345,5.47
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,9,9,2017-01-09,24.58,27.99,22.12,1.46,0.23,88.81,22.51,411.98,27.41,48,8.66356014491085,12.6524008536807,40.029999399624,0.493271561531679,0.189365818991755,12.5265785228287,-11.0665785228287,17.055,0.588103448275862,5.87
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,10,10,2017-01-10,25.85,29.87,20.91,0.22,0.24,82.44,22.52,417.22,23.29,49,7.35854274629921,12.6479504232983,40.0311278352992,0.613490194019774,0.192683344662978,10.664091176216,-10.444091176216,17.39,0.599655172413793,8.96
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,11,11,2017-01-11,25.55,28.77,23.09,2.31,0.11,88.56,23.43,425.4,21.46,50,6.77772709642256,12.6432964262519,40.0318775671238,0.505397723025765,0.198133993306314,9.85580469131248,-7.54580469131248,17.93,0.618275862068965,5.68
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,12,12,2017-01-12,24.48,26.66,22.45,4.31,0.16,93.06,23.26,410.14,21.86,51,6.90134989988639,12.6384414587295,40.0322160585389,0.252149630137489,0.184503862246912,9.96104520303599,-5.65104520303599,16.555,0.570862068965517,4.21
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,13,13,2017-01-13,24.47,27.8,21.61,2.74,0.1,92.25,23.08,407.45,19.23,52,6.06862983697693,12.6333882018401,40.0321096602597,0.335861311590569,0.185951274532722,8.77037712733286,-6.03037712733286,16.705,0.576034482758621,6.19
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,14,14,2017-01-14,23.65,26.09,21.65,1.3,0.15,91.62,22.15,410.73,19,53,5.99364268380306,12.6281394169712,40.0315236627038,0.315496867541599,0.178014095474899,8.62210432807672,-7.32210432807672,15.87,0.547241379310345,4.44
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,15,15,2017-01-15,23.83,27.61,20.47,3.51,0.14,89.69,21.93,414.7,14.65,54,4.6195496819449,12.6226979410912,40.0304223504164,0.418376126440867,0.179606455948164,6.65501529539184,-3.14501529539185,16.04,0.553103448275862,7.14
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,16,16,2017-01-16,23.77,26.62,21.26,4.46,0.19,92.44,22.45,415.48,19.24,55,6.06444736303268,12.6170666820088,40.0287690584316,0.289479269230394,0.178668325515572,8.73476582532724,-4.27476582532724,15.94,0.549655172413793,5.36
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,17,17,2017-01-17,23.14,25.3,21.12,29.3,0.13,96.12,22.48,414.57,16.91,56,5.32787214228937,12.611248613609,40.0265262305059,0.142827609163037,0.171944327958948,7.64203753566674,21.6579624643333,15.21,0.52448275862069,4.18
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,18,18,2017-01-18,22.4,24.28,20.8,18.87,0.03,96.62,21.85,406.28,9.23,57,2.90694156503615,12.6052467710768,40.0236554791539,0.125666798038427,0.165962141837087,4.15315989955866,14.7168401004413,14.54,0.501379310344828,3.48
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,19,19,2017-01-19,23.22,26.51,20.65,14.77,0.08,92.38,21.85,399.29,13.71,58,4.3161584964894,12.5990642461273,40.0201176474171,0.329214346925622,0.175325190896638,6.21035964773504,8.55964035226496,15.58,0.537241379310345,5.86
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,20,20,2017-01-20,24.16,28.07,21.23,6.79,0.05,91.38,22.61,403.27,17.35,59,5.45991882419695,12.5927041822524,40.0158728722884,0.415002987425682,0.185419449760054,7.91039085303651,-1.12039085303651,16.65,0.574137931034483,6.84
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,21,21,2017-01-21,24.05,27.03,21.72,9.13,0.03,94.69,23.12,409.55,15.42,60,4.85064899102186,12.5861697700026,40.0108806497158,0.255479936487214,0.182779511488242,7.01897817153415,2.11102182846585,16.375,0.564655172413793,5.31
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,22,22,2017-01-22,24.05,27.15,21.55,9.62,0.1,90.75,22.37,409.73,18.08,61,5.68519298947572,12.5794642423128,40.0050999011011,0.380395499081852,0.182541096155814,8.22854345574857,1.39145654425143,16.35,0.563793103448276,5.6
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,23,23,2017-01-23,22.89,25.3,21.11,5.67,0.1,94,21.83,400.88,16.67,62,5.23982517402367,12.5725908698887,39.9984890412104,0.247676150741218,0.171899020077081,7.53333566684335,-1.86333566684335,15.205,0.524310344827586,4.19
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,24,24,2017-01-24,23.8,27.64,21.1,5.21,0.09,90.19,21.99,402.47,23.45,63,7.36821215461442,12.5655529566633,39.9910060474057,0.459534898225632,0.182731807436213,10.6738077615269,-5.46380776152689,16.37,0.56448275862069,6.54
"E42",18.6000003814697,16,63,4.69999980926514,1.5,21,1.20000004768372,340,-55.64919,-11.84809,2017,1,25,25,2017-01-25,24.39,28.46,20.93,19.69,0.1,90.44,22.6,413.79,15.23,64,4.78367310047223,12.558353835337,39.9826085301065,0.437150946229226,0.185854483630427,6.9456575920684,12.7443424079316,16.695,0.575689655172414,7.53
